date,item_id,item_desc,qty_ordered,promo_flag,unit_price,warehouse_stock_on_hand,reorder_point,is_stockout
2025-05-12,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,159,58,0
2025-05-12,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,17,0,5.46,634,238,0
2025-05-12,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,143,50,0
2025-05-12,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,103,50,0
2025-05-12,2040012101,CHEEZELS 60G *1,0,0,3.32,108,52,0
2025-05-12,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,99,50,0
2025-05-12,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,55,50,0
2025-05-12,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,86,52,0
2025-05-12,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,26,0,2.52,88,58,0
2025-05-12,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,28,0,7.81,477,434,0
2025-05-12,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,95,50,0
2025-05-12,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,0,0,6.61,799,322,0
2025-05-12,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,156,56,0
2025-05-12,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,113,56,0
2025-05-12,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,71,50,0
2025-05-12,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,137,58,0
2025-05-12,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,111,50,0
2025-05-12,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,20,0,8.35,231,175,0
2025-05-12,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,110,50,0
2025-05-12,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,194,79,0
2025-05-12,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,68,50,0
2025-05-12,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,135,58,0
2025-05-12,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,84,50,0
2025-05-12,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,83,50,0
2025-05-12,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,23,0,5.53,123,70,0
2025-05-12,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,86,52,0
2025-05-12,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,181,158,0
2025-05-12,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,72,50,0
2025-05-12,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,62,52,0
2025-05-12,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,21,0,7.65,90,70,0
2025-05-12,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,85,50,0
2025-05-12,2010039901,MASSIMO WHOLEMEAL 400GM*1,15,0,4.87,69,50,0
2025-05-12,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,112,50,0
2025-05-12,80010002,PANADOL 10s,12,0,4.65,60,50,0
2025-05-12,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,0,0,4.37,282,147,0
2025-05-12,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,104,50,0
2025-05-12,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,181,67,0
2025-05-12,70010001,Micro USB,26,0,2.96,187,67,0
2025-05-12,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,116,61,0
2025-05-12,1110029901,AJI-SHIO PEPPER (45GM),23,0,8.17,88,50,0
2025-05-12,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,24,0,5.38,287,161,0
2025-05-12,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,34,0,2.65,439,231,0
2025-05-13,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,0,0,4.75,2080,812,0
2025-05-13,1090092001,KACANG PARANG CILI,0,0,7.86,100,50,0
2025-05-13,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,0,0,2.53,424,161,0
2025-05-13,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,176,75,0
2025-05-13,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,72,50,0
2025-05-13,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,135,81,0
2025-05-13,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,0,0,7.49,247,133,0
2025-05-13,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,71,50,0
2025-05-13,2040230601,CHEEZELS BBQ CHEESE 60G *1,19,0,2.72,159,58,0
2025-05-13,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,0,0,5.46,617,238,0
2025-05-13,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,143,50,0
2025-05-13,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,103,50,0
2025-05-13,2040012101,CHEEZELS 60G *1,0,0,3.32,108,52,0
2025-05-13,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,99,50,0
2025-05-13,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,55,50,0
2025-05-13,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,16,0,3.93,86,52,0
2025-05-13,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,62,58,0
2025-05-13,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,36,0,7.81,449,434,0
2025-05-13,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,95,50,0
2025-05-13,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,21,0,6.61,799,322,0
2025-05-13,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,156,56,0
2025-05-13,1090128501,FRUIT NETRON 14 (PCS),24,0,2.28,113,56,0
2025-05-13,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,71,50,0
2025-05-13,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,137,58,0
2025-05-13,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,111,50,0
2025-05-13,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,0,0,8.35,211,175,0
2025-05-13,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,110,50,0
2025-05-13,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,194,79,0
2025-05-13,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,68,50,0
2025-05-13,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,135,58,0
2025-05-13,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,84,50,0
2025-05-13,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,83,50,0
2025-05-13,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,100,70,0
2025-05-13,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,86,52,0
2025-05-13,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,181,158,0
2025-05-13,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,15,0,8.18,72,50,0
2025-05-13,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,62,52,0
2025-05-13,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,209,70,0
2025-05-13,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,85,50,0
2025-05-13,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,54,50,0
2025-05-13,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,20,0,8.9,112,50,0
2025-05-13,80010002,PANADOL 10s,0,0,4.65,120,50,0
2025-05-13,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,18,0,4.37,282,147,0
2025-05-13,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,104,50,0
2025-05-13,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,181,67,0
2025-05-13,70010001,Micro USB,0,0,2.96,161,67,0
2025-05-13,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,116,61,0
2025-05-13,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,65,50,0
2025-05-13,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,263,161,0
2025-05-13,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,405,231,0
2025-05-14,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,52,0,4.75,2080,812,0
2025-05-14,1090092001,KACANG PARANG CILI,20,0,7.86,100,50,0
2025-05-14,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,19,0,2.53,424,161,0
2025-05-14,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,176,75,0
2025-05-14,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,72,50,0
2025-05-14,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,135,81,0
2025-05-14,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,21,0,7.49,247,133,0
2025-05-14,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,71,50,0
2025-05-14,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,140,58,0
2025-05-14,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,0,0,5.46,617,238,0
2025-05-14,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,37,0,6.89,143,50,0
2025-05-14,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,103,50,0
2025-05-14,2040012101,CHEEZELS 60G *1,0,0,3.32,108,52,0
2025-05-14,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,99,50,0
2025-05-14,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,12,0,6.74,55,50,0
2025-05-14,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,70,52,0
2025-05-14,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,62,58,0
2025-05-14,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,28,0,7.81,1281,434,0
2025-05-14,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,14,0,4.44,95,50,0
2025-05-14,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,0,0,6.61,778,322,0
2025-05-14,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,156,56,0
2025-05-14,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,89,56,0
2025-05-14,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,71,50,0
2025-05-14,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,137,58,0
2025-05-14,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,111,50,0
2025-05-14,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,20,0,8.35,211,175,0
2025-05-14,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,110,50,0
2025-05-14,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,194,79,0
2025-05-14,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,68,50,0
2025-05-14,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,23,0,2.75,135,58,0
2025-05-14,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,84,50,0
2025-05-14,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,83,50,0
2025-05-14,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,100,70,0
2025-05-14,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,86,52,0
2025-05-14,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,34,0,2.91,181,158,0
2025-05-14,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,57,50,0
2025-05-14,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,62,52,0
2025-05-14,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,209,70,0
2025-05-14,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,85,50,0
2025-05-14,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,54,50,0
2025-05-14,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,92,50,0
2025-05-14,80010002,PANADOL 10s,0,0,4.65,120,50,0
2025-05-14,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,0,0,4.37,264,147,0
2025-05-14,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,104,50,0
2025-05-14,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,181,67,0
2025-05-14,70010001,Micro USB,0,0,2.96,161,67,0
2025-05-14,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,116,61,0
2025-05-14,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,65,50,0
2025-05-14,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,263,161,0
2025-05-14,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,405,231,0
2025-05-15,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,0,0,4.75,2028,812,0
2025-05-15,1090092001,KACANG PARANG CILI,0,0,7.86,80,50,0
2025-05-15,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,0,0,2.53,405,161,0
2025-05-15,2040011101,TWISTIES CHICKEN 60G,32,0,1.73,176,75,0
2025-05-15,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,72,50,0
2025-05-15,2030052801,TIGER BISKUAT ENERGY 144.4G,29,0,2.61,135,81,0
2025-05-15,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,0,0,7.49,226,133,0
2025-05-15,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,71,50,0
2025-05-15,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,140,58,0
2025-05-15,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,18,0,5.46,617,238,0
2025-05-15,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,106,50,0
2025-05-15,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,103,50,0
2025-05-15,2040012101,CHEEZELS 60G *1,0,0,3.32,108,52,0
2025-05-15,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,99,50,0
2025-05-15,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,110,50,0
2025-05-15,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,70,52,0
2025-05-15,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,62,58,0
2025-05-15,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,29,0,7.81,1253,434,0
2025-05-15,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,81,50,0
2025-05-15,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,22,0,6.61,778,322,0
2025-05-15,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,26,0,3.17,156,56,0
2025-05-15,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,89,56,0
2025-05-15,2031923801,JACOB'S WEETAMEAL 502G,24,0,4.07,71,50,0
2025-05-15,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,25,0,4.37,137,58,0
2025-05-15,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,111,50,0
2025-05-15,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,23,0,8.35,191,175,0
2025-05-15,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,110,50,0
2025-05-15,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,69,0,6.78,194,79,0
2025-05-15,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,68,50,0
2025-05-15,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,112,58,0
2025-05-15,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,84,50,0
2025-05-15,1090128701,FRUIT NETRON 14 (CTN),17,0,8.63,83,50,0
2025-05-15,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,100,70,0
2025-05-15,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,31,0,3.35,86,52,0
2025-05-15,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,464,158,0
2025-05-15,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,57,50,0
2025-05-15,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,62,52,0
2025-05-15,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,209,70,0
2025-05-15,2040012001,TWISTIES BBQ CURRY 140G *1,12,0,4.59,85,50,0
2025-05-15,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,54,50,0
2025-05-15,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,92,50,0
2025-05-15,80010002,PANADOL 10s,0,0,4.65,120,50,0
2025-05-15,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,21,0,4.37,264,147,0
2025-05-15,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,104,50,0
2025-05-15,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,29,0,7.38,181,67,0
2025-05-15,70010001,Micro USB,0,0,2.96,161,67,0
2025-05-15,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,0,0,8.09,116,61,0
2025-05-15,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,65,50,0
2025-05-15,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,31,0,5.38,263,161,0
2025-05-15,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,35,0,2.65,405,231,0
2025-05-16,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,0,0,4.75,2028,812,0
2025-05-16,1090092001,KACANG PARANG CILI,0,0,7.86,80,50,0
2025-05-16,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,0,0,2.53,405,161,0
2025-05-16,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,144,75,0
2025-05-16,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,0,0,5.81,72,50,0
2025-05-16,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,106,81,0
2025-05-16,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,25,0,7.49,226,133,0
2025-05-16,2040012701,CHACHO'S CHEESY CHEESE 160G,0,0,3.45,71,50,0
2025-05-16,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,140,58,0
2025-05-16,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,17,0,5.46,599,238,0
2025-05-16,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,106,50,0
2025-05-16,2041816301,TWISTIES BBQ CURRY 13G (24PKT),0,0,2.67,103,50,0
2025-05-16,2040012101,CHEEZELS 60G *1,0,0,3.32,108,52,0
2025-05-16,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,0,0,3.6,99,50,0
2025-05-16,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,110,50,0
2025-05-16,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,0,0,3.93,70,52,0
2025-05-16,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,62,58,0
2025-05-16,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,28,0,7.81,1224,434,0
2025-05-16,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,81,50,0
2025-05-16,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,23,0,6.61,756,322,0
2025-05-16,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,130,56,0
2025-05-16,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,89,56,0
2025-05-16,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,139,50,0
2025-05-16,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,112,58,0
2025-05-16,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,34,0,5.78,111,50,0
2025-05-16,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,0,0,8.35,518,175,0
2025-05-16,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,0,0,9.52,110,50,0
2025-05-16,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,125,79,0
2025-05-16,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,68,50,0
2025-05-16,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,112,58,0
2025-05-16,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,15,0,5.11,84,50,0
2025-05-16,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,66,50,0
2025-05-16,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,0,0,5.53,100,70,0
2025-05-16,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,55,52,0
2025-05-16,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,0,0,2.91,464,158,0
2025-05-16,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,57,50,0
2025-05-16,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,62,52,0
2025-05-16,2031743801,JACOB'S MULTIPACK WEETAMEAL 144G,0,0,7.65,209,70,0
2025-05-16,2040012001,TWISTIES BBQ CURRY 140G *1,0,0,4.59,73,50,0
2025-05-16,2010039901,MASSIMO WHOLEMEAL 400GM*1,0,0,4.87,54,50,0
2025-05-16,2010040201,GARDENIA 100% W/GRAIN PURPLE WHEAT 400GM,0,0,8.9,92,50,0
2025-05-16,80010002,PANADOL 10s,0,0,4.65,120,50,0
2025-05-16,2010000401,GARDENIA CREAM ROLL-VANILA 50G *1,0,0,4.37,243,147,0
2025-05-16,1120000301,CN214-CB-PVC6SCAV(SQ)BROWN CASE-10PCS,0,0,7.84,104,50,0
2025-05-16,2030211001,KRAFT OREO STRAWBERRY 110.4G *1,0,0,7.38,152,67,0
2025-05-16,70010001,Micro USB,0,0,2.96,161,67,0
2025-05-16,1120001501,BOOKS(IMP)CONE FIGURES- 1PC,23,0,8.09,116,61,0
2025-05-16,1110029901,AJI-SHIO PEPPER (45GM),0,0,8.17,65,50,0
2025-05-16,2031800401,CHIPSMORE HAZELNUT HANDY MP 8x24G,0,0,5.38,232,161,0
2025-05-16,2010040901,ADVENTIST 3 SEEDS SPROUTED BREAD*1,0,0,2.65,370,231,0
2025-05-17,2010048801,MASSIMO FINE WHOLEMEAL BREAD 400G,46,0,4.75,2028,812,0
2025-05-17,1090092001,KACANG PARANG CILI,0,0,7.86,80,50,0
2025-05-17,1120003601,WYCCO171SSASSO/COOKIE CUTTER- 1SET,23,0,2.53,405,161,0
2025-05-17,2040011101,TWISTIES CHICKEN 60G,0,0,1.73,144,75,0
2025-05-17,2030437001,MINI OREO BIG POUCH CHOCO. 61.3G,26,0,5.81,72,50,0
2025-05-17,2030052801,TIGER BISKUAT ENERGY 144.4G,0,0,2.61,106,81,0
2025-05-17,2010039101,MASSIMO CORN CREAM ROLL 50GM*1,0,0,7.49,201,133,0
2025-05-17,2040012701,CHACHO'S CHEESY CHEESE 160G,15,0,3.45,71,50,0
2025-05-17,2040230601,CHEEZELS BBQ CHEESE 60G *1,0,0,2.72,140,58,0
2025-05-17,2010006001,GARDENIA TWIGGIES CREAM DREAM 2x40G *1,16,0,5.46,582,238,0
2025-05-17,2010038801,MASSIMO SANDWICH WHEAT GERM 400GM*1,0,0,6.89,106,50,0
2025-05-17,2041816301,TWISTIES BBQ CURRY 13G (24PKT),18,0,2.67,103,50,0
2025-05-17,2040012101,CHEEZELS 60G *1,0,0,3.32,108,52,0
2025-05-17,2010040101,GARDENIA FINEGRAIN W/MEAL 400GM*1,22,0,3.6,99,50,0
2025-05-17,2041880901,JACOB'S BAKED CRISP ORIGINAL 229G,0,0,6.74,110,50,0
2025-05-17,2040272701,TWISTIES CHIPSTER HOT & SPICY 60G,15,0,3.93,70,52,0
2025-05-17,2010036201,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,2.52,62,58,0
2025-05-17,2031974101,OREO SPACEBURST CREAM L/E 9x27.6G,0,0,7.81,1196,434,0
2025-05-17,2010040501,KELLOGG'S S'MORES 14.7 OZ*1,0,0,4.44,81,50,0
2025-05-17,2010039001,MASSIMO CHOCO CREAM ROLL 50GM*1,20,0,6.61,733,322,0
2025-05-17,2030361801,TIGER BISKUAT ORIGINAL JUMBO 364.8GM,0,0,3.17,130,56,0
2025-05-17,1090128501,FRUIT NETRON 14 (PCS),0,0,2.28,89,56,0
2025-05-17,2031923801,JACOB'S WEETAMEAL 502G,0,0,4.07,139,50,0
2025-05-17,2010047701,MISSION TORTILLA 6 GRAINS WRAPS 360G,0,0,4.37,112,58,0
2025-05-17,2010038701,MASSIMO WHITE SANDWICH LOAF 600GM*1,0,0,5.78,77,50,0
2025-05-17,2010037801,GARDENIA WAFFLES EGG VANILLA 42GM*1,27,0,8.35,518,175,0
2025-05-17,2010040701,KELLOGG'S POP TART CHOCO FUDGE 13.5OZ,24,0,9.52,110,50,0
2025-05-17,2010038901,MASSIMO SANDWICH WHEAT GERM 600GM*1,0,0,6.78,125,79,0
2025-05-17,2030361901,TIGER BISKUAT CHOCOLATE JUMBO 364.8GM,0,0,2.99,68,50,0
2025-05-17,2031659501,MINI OREO ORI. MULTIPACK 8X17.5G,0,0,2.75,112,58,0
2025-05-17,1080462101,MAMAMI ORGANIC WAVE OVERNIGHT OAT 120G,0,0,5.11,69,50,0
2025-05-17,1090128701,FRUIT NETRON 14 (CTN),0,0,8.63,66,50,0
2025-05-17,2010035001,APOLLO LAYER CAKE VANILLA M/P 8X18G*1,23,0,5.53,100,70,0
2025-05-17,2010039801,MISSION TORTILLA POTATO WRAPS 360GM*1,0,0,3.35,55,52,0
2025-05-17,2031926001,CHIPSMORE DOUBLE CHOC MP 8x36G,38,0,2.91,464,158,0
2025-05-17,20250901001,GARDENIA DELICIA CHOCO RAISIN 360G*1,0,0,8.18,57,50,0
2025-05-17,2031743501,JACOB'S VP WEETAMEAL 289G,0,0,2.04,62,52,0
